uqnr,personnr,psu,prov,head_popgrp,head_sex,head_age,hsg_maind,hsg_walls,hsg_roof,hsg_floor,hsg_cond_wall,hsg_cond_roof,hsg_cond_floor,hsg_rm_tot,hsg_tenure,hsg_rent,hsg_rdp,hsg_subsidy,wat_drinkwat,wat_dist,wat_time,wat_pipe,wat_treat,wat_mun_source,wat_meter,wat_pay,wat_inte_12mth,wat_inte_2days,wat_inte_altsource,wat_inte_15days,wat_bottle,san_toil,san_share,san_location,san_distance,san_washfac,san_wash,eng_access,eng_mainelect,eng_mains,eng_supply,eng_cook,eng_light,eng_wheat,eng_sheat,eng_loadshed_freq,eng_light_alt,eng_cook_alt,eng_pay,swr_rub,swr_sepwaste,swr_env_rub,swr_env_lit,swr_env_wat,swr_env_air,swr_env_lan,swr_env_noi,com_phone,com_cell,com_cell_total,com_int_fixed,com_int_mobile,com_int_pubwifi,com_int_stud,com_int_work,com_int_libr,com_int_cafe,com_mail_post,com_mail_Pbag,com_mail_Postnet,com_mail_Other,tra_taxi,tra_bus,tra_train,tra_taxi_trips,tra_taxi_cost,tra_taxi_dist,tra_bus_trips,tra_bus_cost,tra_bus_dist,tra_train_trips,tra_train_cost,tra_train_dist,hhw_hltfac,hhw_transp,hhw_time,fsd_hung_adult,fsd_hung_child,fsd_worried,fsd_healthy,fsd_fewfoods,fsd_fewfoods_days,fsd_skipped,fsd_skipped_days,fsd_ateless,fsd_ateless_days,fsd_ranout,fsd_ranout_days,fsd_hungry,fsd_whlday,agr_agri,agr_agrino,agr_agrdecmaker,agr_agri_type_live,agr_agri_type_poul,agr_agri_type_grai,agr_agri_type_indus,agr_agri_type_fruit,agr_agri_type_fod,agr_agri_type_fish,agr_agri_type_for,agr_agri_type_game,agr_mainuse,agr_plant_farm,agr_plant_back,agr_plant_schl,agr_plant_comm,agr_plant_vrd,agr_plant_oth,fin_inc_sal,fin_inc_buss,fin_inc_rem,fin_inc_pen,fin_inc_grant,fin_inc_agric,fin_inc_none,fin_inc_oth,fin_inc_main,fin_rem,fin_pen,fin_reqinc,fin_compinc,fin_exp,hwl_vehicle,hwl_totveh,hwl_domw,hwl_status,hwl_happy,hwl_assets_tv,hwl_assets_pool,hwl_assets_dvd,hwl_assets_paytv,hwl_assets_ac,hwl_assets_comp,hwl_assets_vac,hwl_assets_dishw,hwl_assets_washm,HWL_Assets_tumd,hwl_assets_freezer,hwl_assets_fridge,hwl_assets_estove,hwl_assets_microw,hwl_assets_sink,hwl_assets_secure,hwl_assets_hometh,hwl_assets_geyser,hwl_assets_solarg,hwl_assets_solarp,hwl_assets_rainwtnk,hwl_assets_borehole,hwl_assets_piano,hwl_assets_radio,hwl_assets_Gstove,hwl_res_name,Q1ntLanguage,Q2Dwelling,hholdsz,mobphon_hh,smartphone_hh,onemed_hh,chld5yr_hh,chld17yr_hh,ad60plusyr_hh,lab_salary_hh,soc_grant_hh,totalgrnt_hh,undisab_hh,disab_hh,sevdisab_hh,econact_hh,totmhinc,stratum,geotype,metro,metro_code,rotation,house_wgt
797125710000028001,01,79712571000,7,2,1,28,7,1,2,7,4,4,4,2,1,3,2,2,2,8,8,8,3,1,2,2,2,8,88,8,2,1,1,2,8,1,2,1,3,1,2,1,1,1,1,5,99,99,2,1,5,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,10,170,0,888,8888,888,888,8888,888,1,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,4000,2,8,2,88,2,4,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,0,0,0,0,7500,0,0,0,0,0,1,7500,76110,1,1,13,1,1013.9712211
797125710000031201,01,79712571000,7,1,1,45,7,1,2,6,4,3,4,2,1,3,2,2,2,8,8,8,3,1,2,2,2,8,88,8,1,1,1,2,8,1,1,1,4,1,2,1,1,1,1,1,8,7,2,1,5,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,10,150,0,888,8888,888,888,8888,888,1,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,5000,4,8,2,88,2,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,0,0,0,0,7000,0,0,0,0,0,1,7000,76110,1,1,13,1,1283.3282895
797125770000003801,01,79712577000,7,1,1,37,7,1,2,6,4,4,4,3,1,3,2,2,2,8,8,8,3,1,2,2,2,8,88,8,1,1,2,1,8,1,2,1,4,1,2,1,1,1,1,4,4,3,2,1,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,1,5,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,2,2,2,2,2,2,2,8888888,8888888,12000,3,9,1,1,2,4,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,5,1,2,2,2,0,0,0,0,9955,0,0,0,0,0,2,9955,76109,1,1,13,4,841.860770555
797125770000029801,01,79712577000,7,1,1,19,7,1,2,6,4,4,4,2,1,3,2,2,2,8,8,8,3,1,2,2,2,8,88,8,1,1,1,2,8,1,1,1,2,1,2,1,1,1,1,1,8,7,1,1,5,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,5000,2,9,2,88,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,1,0,0,0,0,6000,0,0,0,0,0,1,6000,76109,1,1,13,4,1042.79716812
797125770000040201,01,79712577000,7,1,2,37,7,1,2,8,4,4,4,2,1,3,2,2,2,8,8,8,3,1,2,2,2,8,88,8,1,1,1,2,8,1,2,1,2,1,2,3,1,1,1,1,8,2,1,1,5,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,10,250,0,888,8888,888,888,8888,888,2,1,1,1,1,1,1,1,1,2,8,1,1,1,1,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,2,1,2,2,2,2,8888888,8888888,15000,4,9,2,88,2,5,3,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,3,1,1,0,1,2,0,6958,2,960,0,0,0,1,7918,76109,1,1,13,4,886.94698794
797125770000045401,01,79712577000,7,1,1,31,7,1,2,7,4,4,4,2,1,3,2,2,2,8,8,8,3,1,2,2,2,8,88,8,1,1,1,1,8,1,1,1,4,1,2,1,1,1,1,1,3,2,2,1,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,10,160,0,888,8888,888,888,8888,888,2,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,4000,2,8,2,88,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,3,2,2,0,1,1,0,7000,0,0,0,0,0,1,7000,76109,1,1,13,4,1042.79716812
797125880000001701,01,79712588000,7,1,2,28,3,1,8,6,4,4,4,5,1,5,2,2,1,8,8,8,3,1,2,2,1,1,7,2,2,1,2,1,8,1,2,1,2,1,1,1,1,1,9,1,3,2,1,1,5,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,1,2,2,2,1,2,2,20,500,0,888,8888,888,888,8888,888,6,2,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,15000,4,9,2,88,2,3,3,1,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,0,0,1,0,9475,1,480,0,0,0,1,9955,76109,1,1,13,4,1615.90094096
797125880000029301,01,79712588000,7,1,1,69,3,1,8,6,4,4,4,4,1,4,2,2,1,8,8,8,3,1,1,1,1,2,88,2,2,1,2,1,8,1,2,1,2,1,1,3,1,3,9,1,3,2,1,1,5,2,2,2,2,2,2,2,1,4,2,1,2,2,2,2,2,1,2,2,2,1,2,2,10,220,1,888,8888,888,888,8888,888,1,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,20000,3,9,1,1,2,3,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,5,1,4,4,4,1,0,0,2,5929,0,0,0,4,0,2,5929,76109,1,1,13,4,922.883962599
797125880000038501,01,79712588000,7,1,1,46,3,1,8,6,4,4,4,3,1,4,2,2,1,8,8,8,1,1,2,2,2,8,88,8,3,1,2,1,8,1,2,1,2,1,1,1,1,1,1,1,3,7,1,1,5,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,15000,2,10,1,1,2,3,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,13,1,1,1,1,0,0,0,0,33427,0,0,0,1,0,1,33427,76109,1,1,13,4,1286.98573983
797125880000047701,01,79712588000,7,1,1,29,3,1,8,6,4,4,4,6,3,5,2,2,1,8,8,8,3,1,1,1,1,2,88,2,3,1,1,1,8,1,2,1,1,1,1,3,1,1,9,1,3,2,2,1,3,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,1,2,2,2,1,2,2,8,160,0,888,8888,888,888,8888,888,6,5,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,20000,1,10,1,2,2,3,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,7,1,2,2,2,1,0,0,0,65870,0,0,0,0,0,2,65870,76109,1,1,13,4,1594.16513021
797125880000066101,01,79712588000,7,1,2,28,7,1,2,5,4,4,4,1,1,2,2,2,2,8,8,8,3,1,2,2,1,2,88,2,1,1,1,2,8,2,1,1,4,1,1,1,1,1,1,1,8,7,2,1,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,10,100,0,888,8888,888,888,8888,888,2,1,2,1,6,2,1,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,5000,3,8,2,88,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,5,1,2,2,2,0,0,0,0,7000,0,0,0,0,0,1,7000,76109,1,1,13,4,1615.90094096
797125880000075301,01,79712588000,7,1,2,54,3,1,8,6,4,4,4,5,1,5,2,2,1,8,8,8,3,1,2,2,1,2,88,2,1,1,2,1,8,1,2,1,1,1,1,1,1,1,1,1,3,7,2,1,5,2,2,2,2,2,2,2,1,3,2,1,1,2,2,2,2,1,2,2,2,1,2,2,4,68,0,888,8888,888,888,8888,888,9,5,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,20000,4,10,1,2,2,3,1,1,2,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,3,3,3,3,0,0,0,20000,0,0,0,0,0,1,20000,76109,1,1,13,4,1078.94998989
797125880000084501,01,79712588000,7,1,1,46,3,1,8,6,4,4,4,8,3,9,2,2,1,8,8,8,1,1,1,1,1,2,88,2,3,1,2,1,8,1,2,1,2,1,1,1,1,1,3,1,3,7,1,1,5,2,2,2,2,2,2,2,1,5,2,1,1,2,2,2,2,1,2,2,2,1,2,2,20,266,0,888,8888,888,888,8888,888,6,5,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,25000,1,10,1,2,2,3,3,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,5,1,6,5,5,3,1,1,0,21500,0,0,0,1,0,3,21500,76109,1,1,13,4,1286.98573983
797125880000093701,01,79712588000,7,1,1,52,3,1,8,6,4,4,4,5,1,5,2,2,1,8,8,8,2,1,2,2,2,8,88,8,3,1,2,1,8,1,2,1,1,1,1,1,1,1,9,1,3,7,2,1,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,4,5,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,30000,4,10,2,88,2,3,3,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,7,1,1,1,1,0,0,0,0,21583,0,0,0,0,0,1,21583,76109,1,1,13,4,1097.73732351
797125880000102901,01,79712588000,7,1,2,37,7,1,2,5,4,4,4,1,1,2,2,2,2,8,8,8,3,1,2,2,2,8,88,8,1,1,1,2,8,2,1,1,4,1,1,1,1,1,9,1,8,7,2,1,5,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,8,144,0,888,8888,888,888,8888,888,2,1,2,1,6,1,1,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,10000,5,8,2,88,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,5,1,1,1,1,0,0,0,0,6958,0,0,0,0,0,1,6958,76109,1,1,13,4,1355.91081731
797126110180000101,01,79712611018,7,1,1,63,9,1,2,8,4,4,4,7,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,6,1,2,8,2,1,2,8,8,8,4,7,4,9,5,99,99,8,7,5,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,2,1,2,2,2,2,8888888,8888888,3000,3,7,2,88,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,7,1,1,1,1,0,0,0,1,2400,1,1990,0,0,0,1,4390,76111,1,1,13,3,723.223923941
797126110180000301,01,79712611018,7,1,1,34,9,1,2,7,2,2,2,4,1,1,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,6,1,2,8,2,1,2,8,8,8,4,7,4,9,5,99,99,8,9,5,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,4500,3,8,2,88,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,1,0,0,0,0,5500,0,0,0,0,0,1,5500,76111,1,1,13,3,1050.28619888
797126110180000501,01,79712611018,7,1,1,37,9,3,2,7,2,2,3,3,1,1,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,6,1,2,8,2,1,2,8,8,8,4,7,4,9,5,99,99,8,7,5,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,10,100,1,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,2000,3,6,2,88,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,8,1,1,1,1,0,0,0,0,1500,0,0,0,0,0,1,1500,76111,1,1,13,3,847.906741331
797126110180000701,01,79712611018,7,1,1,44,9,3,2,7,3,3,3,4,1,1,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,6,1,2,8,2,1,2,8,8,8,4,7,4,9,5,99,99,8,7,4,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,10,200,1,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,3000,3,8,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,8,1,1,1,1,0,0,0,0,3929,0,0,0,0,0,1,3929,76111,1,1,13,3,847.906741331
797126110180000901,01,79712611018,7,1,1,33,9,3,2,7,1,1,1,5,1,1,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,6,1,2,8,2,1,2,8,8,8,4,7,4,9,5,99,99,8,7,5,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,1500,4,5,2,88,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,0,0,0,0,1500,0,0,0,0,0,1,1500,76111,1,1,13,3,1050.28619888
797126110180001101,01,79712611018,7,1,1,45,9,1,2,7,3,3,4,8,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,6,2,2,8,2,1,2,8,8,8,4,7,4,9,5,99,99,8,9,3,1,1,1,1,1,1,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,1,2,2,2,2,2,3,500,8888888,1000,5,4,2,88,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,8,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,500,76111,1,1,13,3,847.906741331
797126110180001501,01,79712611018,7,1,1,21,9,2,2,7,4,4,4,1,1,1,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,8,1,2,8,1,1,2,8,8,8,4,7,4,10,5,99,99,8,10,5,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,2500,2,8,2,88,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,1,0,0,0,0,3600,0,0,0,0,0,1,3600,76111,1,1,13,3,1050.28619888
797126110180001701,01,79712611018,7,1,1,21,9,3,2,7,2,2,2,3,1,1,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,6,1,2,8,2,1,2,8,8,8,4,7,4,5,5,99,99,8,10,4,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,1000,3,5,2,88,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,0,0,0,0,0,2400,0,0,0,0,0,1,2400,76111,1,1,13,3,1050.28619888
797126110180002101,01,79712611018,7,1,2,40,9,3,2,7,3,2,4,5,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,6,1,2,8,2,1,2,8,8,8,4,7,4,9,5,99,99,8,9,5,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,22,600,1,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,5000,3,7,2,88,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,0,0,0,0,9000,0,0,0,0,0,2,9000,76111,1,1,13,3,893.316753294
797126160000020801,01,79712616000,7,1,1,41,1,1,8,6,4,3,4,7,3,8,2,2,1,8,8,8,3,1,1,1,1,2,88,2,3,1,2,1,8,1,2,1,2,1,1,1,1,1,1,1,3,2,1,1,5,2,2,2,2,2,2,2,1,3,1,1,2,2,1,2,1,1,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,2,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,80000,4,14,1,2,2,3,3,1,2,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,5,1,5,3,3,5,1,3,0,0,0,0,0,2,0,1,9999999,76106,1,1,13,2,1106.67967822
797126220250000101,01,79712622025,7,1,1,34,9,2,2,6,4,4,4,1,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,7,1,2,8,1,1,2,8,8,8,4,7,4,9,5,99,99,8,10,5,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,1,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,5000,2,9,2,88,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,4,2,2,0,1,2,0,6958,3,1550,0,0,0,1,8508,76113,1,1,13,3,1568.54079264
797126220250000301,01,79712622025,7,1,1,36,9,3,2,7,4,3,4,1,1,1,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,7,1,2,8,1,1,2,8,8,8,4,7,4,9,5,99,99,8,10,5,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,1,2,2,2,1,8888888,8888888,1000,3,6,2,88,2,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,5,1,2,2,2,0,0,0,0,736,1,350,0,0,0,1,1086,76113,1,1,13,3,1266.29895122
797126220250000501,01,79712622025,7,1,1,51,9,3,2,7,4,4,4,1,1,1,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,7,1,2,8,1,1,2,8,8,8,4,7,4,9,5,99,99,8,10,5,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,2,2,2,2,2,2,8888888,8888888,500,3,4,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,8,1,2,2,2,0,0,0,0,1249,0,0,0,0,0,1,1249,76113,1,1,13,3,1080.09248157
797126220250000701,01,79712622025,7,1,1,42,9,6,2,7,3,3,2,1,5,88,2,8,6,1,1,2,3,2,8,8,8,8,88,8,1,6,1,2,8,1,1,2,8,8,8,4,7,4,9,5,99,99,8,10,5,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,1,2,2,2,2,2,3,500,8888888,300,3,3,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,500,76113,1,1,13,3,1266.29895122
797126220250001301,01,79712622025,7,1,1,37,9,3,2,7,4,4,4,1,1,1,2,8,2,8,8,8,3,1,2,2,2,8,88,8,1,6,1,2,8,1,1,2,8,8,8,4,2,4,9,5,99,99,8,10,5,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,2000,3,8,2,88,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,1,1,1,1,0,0,0,0,2008,0,0,0,0,0,1,2008,76113,1,1,13,3,1266.29895122
797126510000006601,01,79712651000,7,1,1,49,9,1,2,7,3,2,4,4,6,88,2,8,6,1,1,2,3,1,2,2,2,8,88,8,1,6,1,2,8,2,1,2,8,8,8,4,7,4,9,5,99,99,8,9,5,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,1,6,2,2,2,8,2,8,2,8,2,8,2,2,2,88,88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,8888888,8888888,6000,3,9,2,88,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,1,0,0,0,0,6400,0,0,0,0,0,1,6400,76109,1,1,13,3,1618.9630203
